ACCE_ABSORB_COST	Kombinasyon maliyeti: %d
PASSIVE_ATTR_CHARGE_SUCCESS_MSG	Kalýntý süresi tamamen doldu.
PASSIVE_ATTR_CONTROL_FAIL_MSG	Etkinleþtirme esnasýnda bunu yapamazsýn.
PASSIVE_ATTR_COOLTIME_FAIL_MSG	Lütfen daha sonra tekrar dene.
PASSIVE_ATTR_NOT_ENOUGH_SUB_ITEM	Bunun için uygun bir ruha ihtiyacýn var.
PASSIVE_JOB_ACTIVATE_FAIL_NOT_FOUND_ITEM	Bunun için sýnýfýn için bir ruh kalýntýsýna ihtiyacýn var.
PASSIVE_JOB_DESTROY_POPUP	Ruh kalýntýsýný verirsen, imha edilir. Emin misin?
PASSIVE_JOB_FIRST_ACTIVATE_POPUP1	Etkinleþtirmeden sonra kalýntýyý iletemezsin.
PASSIVE_JOB_FIRST_ACTIVATE_POPUP2	Nesneler bu esnada kaybolur. Emin misin?
PASSIVE_JOB_LEFT_TIME	Kalan süre: %s
PASSIVE_JOB_MAX_TIME	Maksimum kalýntý süresi: %s
PASSWORD_TITLE	Depo Þifresi
PET_ABILITIES_VALUE	+%%%s
PET_ATTR_CHANGE_DIALOG_TEXT	Petinin özniteliklerini þimdi deðiþtir?\n "Pet efsunla" eþyasý bu durumda tüketilir.\n Ýþlem baþarýsýz olabilir
PET_ATTR_CHANGE_USE	Pet öznitelikleri dönüþtürülürken bu eylem gerçekleþtirilemez.
PET_ATTR_DETERMINE_TYPE1	Tip 1: sakar. Çok güçlü deðil.\nZamanla becerilerini artýrabilirsin.
PET_ATTR_DETERMINE_TYPE2	Tip 2: meraklý. Çok güçlü deðil\nZamanla becerileri artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE3	Tip 3: yürekli. Orta derecede güçlü.\nZamanla becerilerini artýrabilirsin.
PET_ATTR_DETERMINE_TYPE4	Tip 4: cesur. Orta derecede güçlü\nZamanla becerileri daha da artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE5	Tip 5: gözükara. Güçlü\nZamanla becerilerini daha da artýrabilirsin.
PET_ATTR_DETERMINE_TYPE6	Tip 6: efsanevi. Güçlü\nZamanla becerileri daha da artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE7	Tip 7: mitsi. Çok güçlü\nZamanla tüm potansiyeli ortaya çýkar.
PET_ATTR_DETERMINE_TYPE8	Tip 8: prizmatik. Aþýrý güçlü\nGüvenebileceðin sadýk bir yoldaþ.
PET_BAG_DESC	%s
PET_CANNOT_EAT_BATTLE_EXP_FOOD	Önce petini çaðýrmalýsýn.
PET_CANNOT_EVOL_FROM_OWNER_LEVEL_1	Bu geliþme aþamasý için karakterinin 1. Þampiyon seviyesine ulaþmýþ olmasý gerekir.
PET_CANNOT_EVOL_FROM_OWNER_LEVEL_2	Bu geliþme aþamasý için karakterinin 15. Þampiyon seviyesine ulaþmýþ olmasý gerekir.
PET_CANNOT_FEED_BATTLE_EXP_FOOD	%s daha fazla EXP almayacak.
PET_CANNOT_FEED_CUBEOPEN	Arýndýrma Paneli açýkken petini besleyemezsin.
PET_CANNOT_OPEN_POTENTIAL_SKILL_WINDOW	Bu yalnýzca þampiyon seviyesine ulaþmýþ petler için mevcuttur.
PET_CANNOT_REGISTER_POTENTIAL_SLOT_FROM_ITEM	Bu slotta sadece pet yumurtalarýný seçebilirsin.
PET_CAN_NOT_ATTRCHANGE_BECUASE_LIFE_TIME_END	Ölü bir petin özniteliklerini dönüþtüremezsin.
PET_CAN_NOT_EGG_ITEM_USE	Ticaret yaparken, kampýn veya özel dükkanýn açýkken kuluçka makinesini açamazsýn.
PET_CAN_NOT_FEED_SPLIT_ITEM	Paylaþýlan bir nesneyi bu pencereye koyamazsýn.
PET_CAN_NOT_FEED_TYPE	Petini bu þekilde besleyemezsin. Lütfen baþka bir eylemle dene.
PET_CAN_NOT_OPEN_EVOL_BUTTON	Petin, eðitilmesi ve bir sonraki geliþme aþamasýna yükselmesi için %d. seviyede olmalý.
PET_CAN_NOT_OPEN_EVOL_BUTTON_EXP_LACK	Petin, eðitilmesi ve bir sonraki geliþme aþamasýna yükselmesi için %100 deneyime sahip olmalý.
PET_CAN_NOT_OPEN_EVOL_BUTTON_FROM_CONQUEROR_LEVEL	Petinin geliþtirilmesi için öncelikle %d. Þampiyon seviyesine ulaþmýþ olmasý gerekir.
PET_CAN_NOT_OPEN_EVOL_BUTTON_LEVEL_MAX	Petin zaten en yüksek geliþme aþamasýna ulaþtý.
PET_CAN_NOT_OPEN_SHOP_BECAUSE_SUMMON	Petini çaðýrdýktan sonra özel dükkanýný açabilirsin.
PET_CAN_NOT_OPEN_SPECIAL_EVOL_BUTTON	Petin, eðitim ve bir sonraki geliþme aþamasýna yükselmek için %d günlük olmalý.
PET_CAN_NOT_SUMMON_BECAUSE_LIFE_TIME_END	Petini çaðýramazsýn çünkü süresi geçmiþ.
PET_CAN_NOT_USE_BAG	Nakliye kutusunu kullanamazsýn çünkü petinin süresi geçmiþ.
PET_CAN_ONLY_REGISTER_PET_EGG_IN_SLOT	Bu slotta sadece pet yumurtalarýný seçebilirsin.
PET_CAN_REGISTER_PET_EGG	Eðer boþ slotun mevcutsa, pet yumurtalarýndan birini seçebilirsin.
PET_CAN_SPECIAL_EVOL	Bu geliþme aþamasý için kahraman pet kitaplarýna ihtiyacýn var.
PET_CONQUEROR_BILITIES_BLOCK_PENETRATE_PCT	Engelleme n. (toplam deðerin %)
PET_CONQUEROR_BILITIES_HIT_PCT	Yüzde olarak tamlýk
PET_CONQUEROR_BILITIES_SUNGMA_MOVE	% olarak SungMa iradesi (RES)
PET_EGG_REMOVE_ANSWER_1	Onayla
PET_EGG_REMOVE_ANSWER_2	Ýptal et
PET_EGG_REMOVE_IN_POTENTIAL_SLOT_QUESTION_1	Seçili %s öðesini kaldýrmak istiyor musun?
PET_EGG_REMOVE_IN_POTENTIAL_SLOT_QUESTION_2	Yumurtayý kaldýrýrsan geri alamazsýn.
PET_EMPTY_SKILL_SLOT_USE_ITEM	Pet sýfýrlanabilecek becerilere sahip deðil.
PET_GRANT_POTENTIAL_SKILL_SUCCESS	Petin bir potansiyel beceri (%s) kazandý.
PET_HATCHING_ACCEPT	Petine "%s" adýný vermek istiyor musun?
PET_HATCHING_MONEY	Fiyat: %s
PET_HATCHING_WINDOW_OPEN_CAN_NOT_USE	Kuluçka makinesi açýkken etkileþimde bulunamazsýn.
PET_INFORMATION_STAGE1	Genç
PET_INFORMATION_STAGE2	Yabani
PET_INFORMATION_STAGE3	Cesur
PET_INFORMATION_STAGE4	Destansý
PET_INFORMATION_STAGE5	Uyanmýþ
PET_INFORMATION_STAGE6	Güçlü
PET_INFO_CONQUEROR_ABILITIES_VALUE	+%%%0.1f
PET_INFO_CONQUEROR_BUTTON	Þampiyon
PET_INFO_CONQUEROR_EXP	Mevcut þampiyon seviyesi EXP: %s
PET_INFO_EXP	Mevcut EXP: %s
PET_INFO_ITEM_EXP	Mevcut eþya EXP: %s
PET_INFO_NEXT_CONQUEROR_EXP	Kalan Þampiyon seviyesi EXP: %s
PET_INFO_NEXT_EXP	Kalan EXP: %s
PET_INFO_NEXT_ITEM_EXP	Kalan eþya EXP: %s
PET_INFO_NORMAL_BUTTON	Normal
PET_INFO_POTENTIAL_BUTTON	Potansiyel
PET_INFO_POTENTIAL_LEFT_TIME	Kalan süre: %s
PET_INFO_POTENTIAL_SKILL	Potansiyel beceriler
PET_INFO_SKILL_BUTTON	Pet becerileri
PET_MSG_NOT_ENOUGH_MONEY	Yeterli Yang'a sahip deðilsin.
PET_NAME_CHANGE_ACCEPT	Petinin ismini "%s" olarak deðiþtirmek mi istiyorsun?
PET_NAME_MIN	Girilen isim çok kýsa.
PET_NOTICE_POTENTIAL_SKILL_EFFECT	Potansiyel beceri "%s" artýk etkin.
PET_OPEN_POTENTIAL_SKILL_SLOT_1	Potansiyel beceriler için 1. slot açýldý
PET_OPEN_POTENTIAL_SKILL_SLOT_2	Potansiyel beceriler için 2. slot açýldý
PET_REGISTER_ANSWER_1	Onayla
PET_REGISTER_ANSWER_2	Ýptal et
PET_REGISTER_IN_POTENTIAL_SLOT_QUESTION_1	Bu pet yumurtasýný seçmek istiyor musun?
PET_REGISTER_IN_POTENTIAL_SLOT_QUESTION_2	Yumurtayý seçersen envanterinden kaldýrýlýr.
PET_REMOVE_POTENTIAL_SKILL_SUCCESS	Potansiyel beceri "%s" kaldýrýldý.
PET_REVIVE_FAIL_EMPTY_PET_SLOT	Diriltilecek pet yok.
PET_REVIVE_FAIL_NOT_ENOUGHT_MATERIAL	Yeterli malzemen yok.
PET_REVIVE_UI_MATERIAL_COUNT	%d/%d
PET_SKILL_DELETE_QUESTION_DLG_MSG	Beceriler þimdi mevcut.
PET_SKILL_DELETE_QUESTION_DLG_MSG1	Petinin becerisini/becerilerini sýfýrladýðýnda, bunu geri alamazsýn.
PET_SKILL_DELETE_QUESTION_DLG_MSG2	Devam etmek istiyor musun?
PET_SKILL_LEARN_FAIL_CONDITIONS	Petin uygun seviyede deðil. Sadece kahraman petleri beceri öðrenebilir.
PET_SKILL_LEARN_QUESTION_DLG_MSG	Kahraman eðitimine "%s" ile baþlamak istiyor musun?
PET_SKILL_TOOLTIP_COOLTIME	Dinlenme Süresi %d saniye
PET_SKILL_TOOLTIP_DURATION	Süre: %d saniye
PET_SKILL_TOOLTIP_FEATHER	Pet, %%%d þansla %.1f saniye boyunca hafif adýmý etkinleþtirir.\n Saldýrý %d - %d	SAAAA
PET_SKILL_TOOLTIP_HEAL	HP deðerin %%20 altýna düþerse \n %%%d þansla HP deðerini %d oranýnda artýrýrsýn.	SAA
PET_SKILL_TOOLTIP_INVINVIBILITY	HP deðerin %%10 altýna düþerse\n karakterin %%%d þansla yenilmez olur. \n Etki süresi: %.1f saniye.	SAA
PET_SKILL_TOOLTIP_REMOVAL	Karakterin etkilendiði takdirde zehir, yavaþlatma \n veya kanama gibi etkileri %%%d þansla\n hemen kaldýrýr.	SAN
PET_SKILL_UPGRADE_QUESTION_DLG_MSG1	Kahraman eðitimini bir sonraki seviyeye yükseltmek istiyor musun?
PET_SKILL_UPGRADE_QUESTION_DLG_MSG2	Fiyat: %s
PET_TOOLTIP_CONQUEROR_BLOCK_PENETRATE_PCT	%% olarak engelleme nüfuzu: Toplam deðerin +%%%0.1f oranýnda
PET_TOOLTIP_CONQUEROR_HIT_PCT	%% olarak tamlýk: +%%%0.1f
PET_TOOLTIP_CONQUEROR_LEVEL_AND_LIFETIME	F. Sv %d (%s)
PET_TOOLTIP_CONQUEROR_SUNGMA_MOVE	%% olarak SungMa iradesi: +%%%0.1f
PET_TOOLTIP_COSTUME_BONUS	
PET_TOOLTIP_DEF	Defans
PET_TOOLTIP_HP	HP
PET_TOOLTIP_LEVEL	Seviye
PET_TOOLTIP_LIFETIME_OVER	Süresi geçmiþ
PET_TOOLTIP_POTENTIAL_SKILL	Potansiyel beceri: %s (%d)
PET_TOOLTIP_POTENTIAL_SKILL_REMAINING_TIME	Kalan süre: %s
PET_TOOLTIP_SKILL_BONUS_VALUE	Kahraman eðitiminde
PET_TOOLTIP_SKILL_CUR_LEVEL	Seviye: %d
PET_TOOLTIP_SKILL_NEXT_LEVEL	Sonraki seviye: %d (maks. %d)
PET_TOOLTIP_SP	SP
PET_TOOLTIP_TRADABLE	Ticareti var
PET_TOOLTUP_SKILL	%s (Seviye %d)
PICK_ITEM_TITLE	Eþya No
PICK_MONEY_TITLE	Toplam
POPUP_NOTICE_CHECKBOX_TEXT	Bugün artýk gösterme
PREMIUM_PRIVATE_ITEM_ADD_LIMIT_WON	Satýþa sunulan eþyalarýn, izin verilen toplam deðeri aþamaz.
PREMIUM_PRIVATE_ITEM_ADD_LIMIT_YANG	Satýþa sunulan eþyalarýn, izin verilen toplam deðeri aþamaz.
PREMIUM_PRIVATE_MODIFY_LIMIT_WON	Bu, 3.000 Won'dan fazla. Lütfen önce parayý al.
PREMIUM_PRIVATE_MODIFY_LIMIT_YANG	Bu, 2 milyar Yang'dan fazla. Lütfen önce parayý al.
PREMIUM_PRIVATE_SHOP_CANNOT_OPEN_MAP	Bunu bu haritada açamazsýn.
PREMIUM_PRIVATE_SHOP_CLOSE_QUESTIONG	Kiþisel dükkaný kapatmak istiyor musun?
PREMIUM_PRIVATE_SHOP_DURATION	Süre: %s
PREMIUM_PRIVATE_SHOP_MODIFY_STATE_OPEN_FAIL	Dükkan þu anda yönetildiði için þimdilik açýk deðil.
PREMIUM_PRIVATE_SHOP_NO_BUFF	Bu buton kiþisel premium dükkan içindir. Bunu kullanmak için Market'ten premium dükkaný almalýsýn.
PREMIUM_PRIVATE_SHOP_PASSWORD_DESC1	Lütfen þifreni gir
PREMIUM_PRIVATE_SHOP_PASSWORD_DESC2	ve Premium dükkaný aç.
PREMIUM_PRIVATE_SHOP_PASSWORD_TITLE	Þifre
PREMIUM_PRIVATE_SHOP_POSITION	%s (%d,%d) - CH-%d
PREMIUM_PRIVATE_SHOP_USE_ITEM	"Kiþisel premium dükkan" eþyasýný kullanmak istiyor musun?
PREMIUM_PRIVATE_TAX_ADJUSTMENT_LIMIT_WON	3.000 Won'dan fazlasýna sahip olacaðýn için parayý alamazsýn.
PREMIUM_PRIVATE_TAX_ADJUSTMENT_LIMIT_YANG	2 milyar Yang'dan fazlasýna sahip olacaðýn için parayý alamazsýn.
PREMIUM_PRIVATE_TAX_ADJUSTMENT_NONE	Alabileceðin para yok.
PREMIUM_PRIVATE_TAX_ADJUSTMENT_OVERFLOW_WON	Çekebileceðinden daha fazla Won yatýrdýn.
PREMIUM_PRIVATE_TAX_ADJUSTMENT_OVERFLOW_YANG	Çekebileceðinden daha fazla Yang yatýrdýn.
PREMIUM_PRIVATE_TAX_ADJUSTMENT_WRONG_INPUT	Çok yüksek bir miktar girdiðin için parayý alamazsýn.
PRIVATESHOPSEARCH_ABLITY_POTION	Þebnem
PRIVATESHOPSEARCH_ACCESSORY_SOCKET	Ýnce Kumaþ
PRIVATESHOPSEARCH_ARMOR	Ekipman
PRIVATESHOPSEARCH_ARROW	Oklar
PRIVATESHOPSEARCH_BELL	Çanlar
PRIVATESHOPSEARCH_BELT	Kemer
PRIVATESHOPSEARCH_BLEND	Ýksirler
PRIVATESHOPSEARCH_BLOOD_PEARL	Kankýrmýzý Ýnci
PRIVATESHOPSEARCH_BLUE_PEARL	Mavi Ýnci
PRIVATESHOPSEARCH_BODY	Zýrhlar
PRIVATESHOPSEARCH_BOW	Yay
PRIVATESHOPSEARCH_BUYTIME	Seçilen nesneyi satýn almak ister misin?
PRIVATESHOPSEARCH_CLAW	Pençeler
PRIVATESHOPSEARCH_CLEAR_POTION	Özütler
PRIVATESHOPSEARCH_COSTUME	Kostümler
PRIVATESHOPSEARCH_COSTUMEBODY	Kostüm
PRIVATESHOPSEARCH_COSTUMEHAIR	Saç Stili
PRIVATESHOPSEARCH_COSTUME_ACCE	Omuz Kuþaklarý
PRIVATESHOPSEARCH_COSTUME_MOUNT	Binek
PRIVATESHOPSEARCH_CRYSTAL	Kristal
PRIVATESHOPSEARCH_DAGGER	Hançerler
PRIVATESHOPSEARCH_DEAD	ölü
PRIVATESHOPSEARCH_DETACHMENT	Taþ Sanatý Kitabý
PRIVATESHOPSEARCH_DIAMOND	Elmas
PRIVATESHOPSEARCH_DS	Ejderha Taþý Simyasý
PRIVATESHOPSEARCH_DS_BLACK	Oniks
PRIVATESHOPSEARCH_DS_BLUE	Safir
PRIVATESHOPSEARCH_DS_GREEN	Yeþim
PRIVATESHOPSEARCH_DS_RED	Yakut
PRIVATESHOPSEARCH_DS_WHITE	Elmas
PRIVATESHOPSEARCH_DS_YELLOW	Grena
PRIVATESHOPSEARCH_EAR	Küpeler
PRIVATESHOPSEARCH_FAN	Yelpaze
PRIVATESHOPSEARCH_FISH	Balýklar
PRIVATESHOPSEARCH_FOOTS	Ayakkabýlar
PRIVATESHOPSEARCH_GEM	Mücevherler
PRIVATESHOPSEARCH_GIFTBOX	Hediye Kutularý
PRIVATESHOPSEARCH_HEAD	Kasklar
PRIVATESHOPSEARCH_LIVE	canlý
PRIVATESHOPSEARCH_MATERIAL	Malzemeler
PRIVATESHOPSEARCH_METIN	Zihin Taþlarý
PRIVATESHOPSEARCH_NECK	Kolyeler
PRIVATESHOPSEARCH_NEED_ITEM_BUY	Doðru paket olmadan nesne satýn alamazsýn.
PRIVATESHOPSEARCH_NEED_ITEM_FIND	Doðru paket olmadan nesne arayamazsýn.
PRIVATESHOPSEARCH_NEED_ITEM_NAME	Ýsim aranýyor
PRIVATESHOPSEARCH_NODELAY_POTION	HP Nesneleri
PRIVATESHOPSEARCH_ORE	Cevher
PRIVATESHOPSEARCH_PET	Pet Sistemi
PRIVATESHOPSEARCH_PETAGG	Pet Yumurtalarý
PRIVATESHOPSEARCH_PETSKILLBOOK	Pet Yetenek Kitaplarý
PRIVATESHOPSEARCH_PICK	Kazma
PRIVATESHOPSEARCH_POTION	Ýksirler
PRIVATESHOPSEARCH_QUEST	Görev
PRIVATESHOPSEARCH_QUIVER	Ok Çantasý
PRIVATESHOPSEARCH_RESOURCE	Nesne Geliþtirmesi
PRIVATESHOPSEARCH_ROD	Balýkçýlýk
PRIVATESHOPSEARCH_SELECTITEM	Bir eþya seç.
PRIVATESHOPSEARCH_SHIELD	Kalkanlar
PRIVATESHOPSEARCH_SKILLBOOK	Yetenek Kitaplarý
PRIVATESHOPSEARCH_SKILLFORGET	Unutkanlýk Kitabý
PRIVATESHOPSEARCH_SPECIAL	Diðer
PRIVATESHOPSEARCH_STONE	Enerji Parçasý
PRIVATESHOPSEARCH_SWORD	Tek El Kýlýçlar
PRIVATESHOPSEARCH_TREASUREBOX	Sandýklar
PRIVATESHOPSEARCH_TUNING	Parþömenler
PRIVATESHOPSEARCH_TWOSWORD	Çift El Kýlýçlar
PRIVATESHOPSEARCH_UNIQUE	Eþsiz
PRIVATESHOPSEARCH_USEITEM	Tüketim Nesneleri
PRIVATESHOPSEARCH_USESPECIAL	Diðer
PRIVATESHOPSEARCH_WEAPON	Silahlar
PRIVATESHOPSEARCH_WHITE_PEARL	Beyaz Ýnci
PRIVATESHOPSEARCH_WRIST	Bilezik
PRIVATE_SHOP_CANNOT_SELL_ITEM	Bu eþyayý özel depoda satamazsýn.
PRIVATE_SHOP_CLOSE_QUESTION	Özel depoyu kapatmak istiyor musun?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Özel deponun ismi
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Fiyat
PRIVATE_SHOP_NEED_MONEY	Fiyata göre ara
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_FOUND	Sonuç bulunamadý.
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_SELECTED	Aramak için bir eþya seç.
PVP_LEVEL0	Kahraman
PVP_LEVEL1	Soylu
PVP_LEVEL2	Ýyi
PVP_LEVEL3	Arkadaþça
PVP_LEVEL4	Tarafsýz
PVP_LEVEL5	Agresif
PVP_LEVEL6	Hileli
PVP_LEVEL7	Kötü Niyetli
PVP_LEVEL8	Zalim
PVP_MODE_GUILD	PvP - Lonca etkinleþtirildi
PVP_MODE_KILL	PvP - Serbest etkinleþtirildi
PVP_MODE_NORMAL	PvP - Barýþ etkinleþtirildi.
PVP_MODE_PROTECT	PvP - Koruma etkinleþtirildi.
PVP_MODE_REVENGE	PvP - Düþman etkinleþtirildi
PVP_OPTION_KILL	Serbest
PVP_OPTION_NORMAL	Barýþ
PVP_OPTION_PROTECT	Koruma
PVP_OPTION_REVENGE	Düþmanca
PVP_TOURNAMENT_DO_NOT_AUTO	PvP turnuvasý sýrasýnda otomatik saldýrýyý kullanamazsýn.
QUEST_APPEND	Yeni görev geldi.
QUEST_HOUR	Saat
QUEST_MIN	Dk.
QUEST_SEC	Sn.
QUEST_TIMEOVER	Zaman doldu.
QUEST_UNLIMITED_TIME	Zaman sýnýrý yok.
QUEST_ZEROSEC	0 sn.
QUICKSLOT_REGISTER_DISABLE_ITEM	Bu nesne hýzlý eriþim alanýna eklenemez.
RAMADAN_EVENT_BREAD_MAX_COUNT	Maksimum simit sayýsýna sahipsin.
RAMADAN_EVENT_FIG_MAX_COUNT	Maksimum bereket meyvesi sayýsýna sahipsin.
RAMADAN_EVENT_GET_BREAD	1 simit aldýn.
RAMADAN_EVENT_GET_FIG	1 bereket meyvesi aldýn.
RAMADAN_EVENT_NOT_ENOUGH_BREAD	10 simide daha ihtiyacýn var.
RANKING	Rütbe
RANKING_BOARD_MEMBER	Üyeler
RECEIVE_MESSAGE	%s mesaj gönderdi.
REFINE_COST	Yükseltme bedeli: %d Yang
REFINE_DESTROY_WARNING	Eþya arýndýrýlýrken yok olabilir.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Bu nesneyi gerçekten yükseltmek istiyor musun?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Hata vermesi durumunda nesne yok olur. Devam etmek istiyor musun?
REFINE_DOWN_GRADE_WARNING	Eþyanýn arýndýrýlýrken deðeri düþebilir.
REFINE_DO_YOU_SEPARATE_METIN	Mevcut olan tüm zihin taþlarý çýkarýlsýn mý?
REFINE_ELEMENT_CHANGE_TEXT	%s þimdi %s elementine sahip!
REFINE_ELEMENT_DOWNGRADE_TEXT	Elementer sihiri seviyesi düþtü.
REFINE_ELEMENT_EXIST	Eþyanýn zaten baþka bir elementi var.
REFINE_ELEMENT_GRADE_MAX	Elementer sihiri için maksimum seviyeye zaten ulaþýldý.
REFINE_ELEMENT_NOT_ENOUGHT_GRADE	Elementer sihiri sadece +7 ve üstü silahlar için mevcut.
REFINE_ELEMENT_NOT_ENOUGHT_YANG	Yetersiz Yang.
REFINE_ELEMENT_NOT_EXSIT	Bu eþya ile kullanýlamaz.
REFINE_ELEMENT_TEXT_DARK	Karanlýk +%d
REFINE_ELEMENT_TEXT_EARTH	Toprak +%d
REFINE_ELEMENT_TEXT_ELECT	Þimþek +%d
REFINE_ELEMENT_TEXT_FIRE	Ateþ +%d
REFINE_ELEMENT_TEXT_ICE	Buz +%d
REFINE_ELEMENT_TEXT_WIND	Rüzgar +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	Elementer sihiri baþarýsýz!
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	Elementer sihiri baþarýlý!
REFINE_FAILURE	Tüh, olmadý. Beceremedik.
REFINE_FAILURE_CAN_NOT_ATTACH0	Bu nesneye %s katamazsýn.
REFINE_FAILURE_DEL_ITEM	Arýndýrma baþarýlý olmadý. Nesne yok oldu.
REFINE_FAILURE_EQUIP_ITEM	Kullanýlmakta olan nesneleri geliþtiremezsin.
REFINE_FAILURE_GEM_SELECT_WINDOW_OPENED	Bu pencere açýkken zihin taþlarýný kullanamazsýn.
REFINE_FAILURE_GRADE_DOWN	Arýndýrma baþarýlý olmadý. Nesnenin derecesi düþtü.
REFINE_FAILURE_KEEP_GRADE	Arýndýrma baþarýsýz sonuçlandý.\nNeyse ki nesneye bir þey olmadý.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Çýkarabileceðiniz zihin taþý yok.
REFINE_FAILURE_NEED_BETTER_SCROLL	Daha iyi bir yükseltme Rolesine ihtiyacýnýz var.
REFINE_FAILURE_NO_GOLD_SOCKET	Burada %s eklemek için altýn yuva yok.
REFINE_FAILURE_NO_MORE_REINFORCE	Daha fazla güçlenemezsin.
REFINE_FAILURE_NO_MORE_SOCKET	Daha fazla slot ekleyemezsin.
REFINE_FAILURE_NO_SOCKET0	%s eklemek için boþ slot yok.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Bu nesneye slot ekleyemezsin.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Bu nesne yükseltilemez.
REFINE_POPUP_NO_DOWNGRADE_MESSAGE	Geliþtirilmiþ olan eþya yok edilemez veya deðeri düþürülemez.
REFINE_QUESTION_CONFIRM	Devam etmek istiyor musun?
REFINE_QUESTION_WARNING_DOWN_GRADE_AND_REFIX_REMOVE	Geliþtirme baþarýsýz olursa, seviye, set etkileri için minimumun altýna düþer ve bundan dolayý set etkisi kaldýrýrlýr.
REFINE_QUESTION_WARNING_PREFIX_REMOVE	Eþyayý geliþtirirsen, set etkisi kaldýrýlýr.
REFINE_SUCCESS	Nesnenin yükseltilmesi baþarýyla tamamlandý.
REFINE_SUCCESS_PROBALITY	Yükseltme þansý %%%d
REFINE_WARNING2	Bu geliþtirmeye devam etmek istiyor musun?
RESTART_HERE_BUTTON_TEXT_SUNGMAHEE_GATE	Canlandýrma
RESTART_POPUP_GIVEUP_ELEMENTAL_DUNGEON	Öldün. \nElementer dünyasýndan geri dön!
RESTART_POPUP_GIVEUP_GOLDEN_LAND_STAGE	Öldüðünde Altýn Topraklar’a geri ýþýnlanýrsýn.\n\n Ýpucu: Bir patlatýcý koruma bileti kullanarak patlayýcý kulenin seni öldürmesini engelleyebilirsin.\n
RESTART_POPUP_GIVEUP_MIST_ISLAND	Beþ Tapýnaðýn Savaþý'nda þehit düþtün.\n Þimdi köyüne geri dönüyorsun.
RESTART_POPUP_GIVEUP_OTHER_WORLD_DUNGEON	Karakterin öldü. \nYakýnda þehre ýþýnlanacaksýn.
RESTART_POPUP_GIVEUP_SUNGMAHEE_TOWER	Aðýr bir maðlubiyet! Yolun sonu.
RESTART_POPUP_RESTART_HERE_SUNGMAHEE_GATE	Aktif bir Fýrtýna/Güç Çiçeði efektiyle kendini anýnda diriltebilirsin.\n\nAksi halde bu bölgedeki tesadüfi bir yerde yeniden dirileceksin.
REVIVE_QUESTION	%s Adlý oyuncuyu diriltmek istiyor musun? Uyanýþ prizmasý sayýsý: %d adet
REVIVE_SELF_QUESTION	Diriltme iþlemini yapmak istiyor musun? Uyanýþ prizmasý sayýsý: %d adet
ROULETTE_REWARD_TEXT	Nesne alýndý
SAFEBOX_ERROR	Yanlýþ þifre girdin.
SAFEBOX_NEED_CHANGE_PASSWORD	Þifrenin süresi doldu.\nLütfen yeni bir þifre seç.
SAFEBOX_SELL_DISABLE_SAFEITEM	Korumalý nesneleri satamazsýnýz.
SAFEBOX_UNAVILABLE_PASSWORD_01	Bu þifreyi artýk kullanamazsýn.
SAFEBOX_UNAVILABLE_PASSWORD_02	Þifren en az %d karakter içermelidir.
SAFEBOX_UNAVILABLE_PASSWORD_03	Güncel þifreni girdin. Lütfen yeni bir þifre seç.
SAFEBOX_UNAVILABLE_PASSWORD_04	Þifren %d eþit veya ardýþýk sayý içeremez.
SAFEBOX_UNAVILABLE_PASSWORD_05	Özel karakterler kullanýlamaz. Ýzin verilen karakterler: a-z, A-Z, 0-9
SAFEBOX_WRONG_PASSWORD	Þifre ayný olmalý.
SCREENSHOT_SAVE1	Ekran Görüntüsü
SCREENSHOT_SAVE2	Dosyasý Kaydedildi
SCREENSHOT_SAVE_FAILURE	Ekran görüntüsü kaydý yapýlamadý.
SEAL_SCROLL_USE_SUCCESS	%s baþarýyla ruha baðlý oldu.
SECOND	sn
SECOND_CONFIRM_PET_FEED_QUESTION_1	Eþyan, %d veya daha fazla bonusa sahip.
SECOND_CONFIRM_PET_FEED_QUESTION_2	Bunu petine yedirmek istediðine emin misin?
SECOND_CONFIRM_SELL_ITEM_QUESTION_1	Eþyan, %d veya daha fazla bonusa sahip.
SECOND_CONFIRM_SELL_ITEM_QUESTION_2	Bunu satmak istediðine emin misin?
SECRET_DUNGEON_CREATE_REWARD_IMPOSSIBLE	Enigma Tapýnaðý'na girmek ister misin?\nBu durumda günlük ödül alamazsýn (Kalan süre: %s)
SECRET_DUNGEON_CREATE_REWARD_POSSIBLE	Enigma Tapýnaðý'na girmek ister misin?\nBir günlük ödül alabilirsin.
